batch,code,size,api_code,api_batch,smcc_batch,lactose_batch,starch_batch,api_content,lactose_water,lactose_sieve0045,lactose_sieve015,lactose_sieve025,smcc_water,smcc_td,smcc_bd,smcc_ps01,smcc_ps05,smcc_ps09,starch_ph,starch_water,tbl_min_thickness,tbl_max_thickness,fct_min_thickness,fct_max_thickness,tbl_min_weight,tbl_max_weight,tbl_rsd_weight,fct_rsd_weight,tbl_min_hardness,tbl_max_hardness,tbl_av_hardness,fct_min_hardness,fct_max_hardness,fct_av_hardness,tbl_max_diameter,fct_max_diameter,tbl_yield,batch_yield,dissolution_av,dissolution_min,resodual_solvent,impurities_total,impurity_o,impurity_l,tbl_speed_mean,tbl_speed_change,tbl_speed_0_duration,total_waste,startup_waste,fom_mean,fom_change,SREL_startup_mean,SREL_production_mean,SREL_production_max,main_CompForce mean,main_CompForce_sd,main_CompForce_median,pre_CompForce_mean,tbl_fill_mean,tbl_fill_sd,cyl_height_mean,stiffness_mean,stiffness_max,stiffness_min,ejection_mean,ejection_max,ejection_min,Startup_tbl_fill_maxDifference,Startup_main_CompForce_mean,Startup_tbl_fill_mean,Drug release average (%),Drug release min (%),Residual solvent,Total impurities,Impurity O,Impurity L,impurities_scaled,tbl_tensile,Drug release average
633,17,960000,3,158,12,14,12,94.6,0.05,18.205487717782816,52,83,4.595,0.45,0.33,31.362,126.084,266.127,4.4,2.187,4.0,4.1,4.1,4.1,224.0,231.0,0.85,1.0,37.0,65.0,54,64.68,78.4,73.5,8.1,8.0,99.669,99.88,88.83,85,0.03,0.19,0.05,0.05,119.9760915,1.25,22.91666667,202.0833333,1892,79.95636875,7,7.99,3.409463277,6.1,9.073495782445084,0.108178313,5.9,0.0,6.791716102,0.050719513,1.966373588,62.75529661,67,37,180.5137712,235,102,0.35,6.125,6.6825,88.83,85.0,0.03,0.19,0.05,0.05,0.6086956521739129,1.3277727178122216,101.60167529745878
634,17,960000,3,160,12,14,12,94.4,0.05,18.779369964884715,52,83,4.595,0.45,0.33,31.362,126.084,266.127,4.4,2.187,4.0,4.1,4.2,4.2,223.0,231.0,0.99,0.84,40.0,63.0,51,72.52,84.28,77.42,8.1,8.1,99.148,99.327,87.67,81,0.06,0.12,0.05,0.05,119.979292,0.625,24.58333333,361.25,3460,79.97806086,6,7.828571429,3.505938834,7.3,7.57681930930122,0.109770296,5.8,0.0,6.817638691,0.041074681,1.999985775,62.9811522,67,37,177.8869132,208,156,0.22,4.915384615,6.559230769,87.67,81.0,0.06,0.12,0.05,0.05,0.30434782608695643,2.2014398854663737,99.44925930167037
635,17,960000,3,160,12,14,12,94.4,0.05,18.346440317738914,52,83,4.595,0.45,0.33,31.362,126.084,266.127,4.4,2.187,4.0,4.1,4.1,4.2,220.0,234.0,1.49,1.13,32.0,69.0,51,68.6,94.08,78.4,8.1,8.1,99.384,99.604,89.17,86,0.06,0.19,0.05,0.06,119.920155,2.395833333,37.91666667,270.625,2235,79.97816132,9,11.52727273,3.871534653,7.4,9.32467306400777,0.11501302,5.9,0.0,6.901315417,0.047117502,1.981577086,59.46428571,64,25,171.8207214,208,101,0.24,6.04,6.722,89.17,86.0,0.06,0.19,0.05,0.06,0.6086956521739129,1.2026894755604307,96.8706339861256
636,17,960000,3,160,12,14,12,94.4,0.05,18.896772086452273,52,83,4.595,0.45,0.33,31.362,126.084,266.127,4.4,2.187,4.0,4.2,4.1,4.2,225.0,233.0,1.04,0.97,38.0,65.0,52,72.52,86.24,77.42,8.0,8.1,99.1,99.281,86.33,84,0.04,0.13,0.05,0.06,119.9909668,1.354166667,37.60416667,554.2708333,5314,79.97777778,11,4.784210526,3.413600852,8.3,7.696222051065974,0.121558256,5.9,0.0,6.751054687,0.045889541,1.970230824,62.31640625,66,35,170.6090199,189,153,0.16,5.561111111,6.638333333,86.33,84.0,0.04,0.13,0.05,0.06,0.3478260869565216,2.2384435094704296,99.23481946269018
670,17,960000,3,170,13,14,12,94.4,0.05,18.73320108844819,52,83,4.595,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.1,4.2,222.0,229.0,0.87,0.8,41.0,74.0,55,54.88,86.24,69.58,8.0,8.1,98.055,97.869,87.58,79,0.04,0.05,0.05,0.05,119.7355702,10.20833333,109.6875,1279.583333,6052,79.93504689,19,14.74,3.771093203,8.0,6.875571871163159,0.575275714,5.3,0.133648791,6.739169295,0.041059475,1.911927795,5.576235542,6,1,134.4801963,163,82,0.95,5.430434783,6.513043478,87.58,79.0,0.04,0.05,0.05,0.05,0.0,2.0247514386285337,102.7
671,17,960000,3,170,13,14,12,94.4,0.05,19.051137127759457,52,83,4.595,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.1,4.2,222.0,229.0,0.92,0.89,37.0,67.0,48,58.8,72.52,65.66,8.1,8.1,98.674,98.674,90.17,86,0.04,0.05,0.05,0.05,119.852358,4.791666667,36.77083333,974.375,8428,79.97864278,10,6.403333333,3.405360251,8.8,6.725197569939957,0.069425959,5.0,0.0,6.742861613,0.040005864,1.979144645,5.692976356,6,1,122.126217,135,75,1.07,4.748275862,6.536896552,90.17,86.0,0.04,0.05,0.05,0.05,0.0,2.336784705990975,102.0696133037452
672,17,960000,3,170,13,14,12,94.4,0.05,18.951970427883104,52,83,4.595,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.1,4.2,222.0,230.0,0.69,0.92,43.0,60.0,51,60.76,80.36,69.58,8.1,8.1,98.816,98.816,87.83,84,0.06,0.05,0.05,0.05,119.9826671,1.458333333,19.375,749.0625,7153,80.0,9,4.704,3.225234619,8.2,6.52259112344046,0.072320261,5.1,0.0,6.746273896,0.048680989,1.96,5.791797011,7,5,121.6635384,145,113,0.33,5.256,6.6788,87.83,84.0,0.06,0.05,0.05,0.05,0.0,2.4,102.7
673,17,960000,3,170,13,14,12,94.4,0.05,19.090838864146694,52,83,4.595,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.1,4.2,220.0,228.0,0.85,0.96,41.0,62.0,50,64.68,80.36,71.54,8.1,8.1,98.819,99.006,89.5,84,0.06,0.05,0.05,0.05,119.9274948,1.979166667,25.9375,779.0625,7331,80.0,10,4.891666667,3.40815406,7.3,6.605752128657243,0.069430641,5.1,0.0,6.781020125,0.045437443,1.969007634,5.760582929,6,1,132.8664122,142,70,0.35,5.229166667,6.627916667,89.5,84.0,0.06,0.05,0.05,0.05,0.0,2.3499314992202915,102.7
674,17,960000,3,172,13,14,12,94.4,0.05,19.19221045907575,52,83,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.0,4.1,222.0,228.0,1.13,0.74,42.0,68.0,52,62.72,78.4,72.52,8.1,8.1,97.109,97.017,89.17,81,0.05,0.05,0.05,0.05,119.883011,6.25,95.3125,872.5,3312,79.95722663,8,9.757142857,3.216880416,9.2,6.509108612718313,0.553506177,5.2,0.095423024,6.68370319,0.061518111,1.901248266,5.645631068,6,1,139.6418169,171,70,1.19,5.766666667,6.690833333,89.17,81.0,0.05,0.05,0.05,0.05,0.0,2.4,102.7
675,17,960000,3,172,13,14,12,94.4,0.05,19.084850115712353,52,83,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,222.0,228.0,0.79,0.73,45.0,67.0,56,62.72,82.32,74.48,8.1,8.1,98.959,99.053,91.67,86,0.07,0.05,0.05,0.05,119.8055995,5.9375,37.60416667,648.5416667,5930,80.0,11,2.952631579,3.111941848,6.4,6.51262041487072,0.06956871,6.1,0.047648686,6.654156293,0.050823183,1.82761065,5.660788382,6,2,146.7105809,161,73,1.72,6.515789474,6.717368421,91.67,86.0,0.07,0.05,0.05,0.05,0.0,2.4,102.7
676,17,960000,3,172,13,14,12,94.4,0.05,18.88049393846137,52,83,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,223.0,229.0,0.72,0.78,48.0,75.0,58,67.62,83.3,76.44,8.1,8.1,99.101,99.195,85.67,81,0.02,0.05,0.05,0.05,119.8499312,4.791666667,45.0,463.4375,4190,80.0,11,7.561538462,3.00318229,6.9,6.634383017343778,0.070816933,6.1,0.0,6.699671848,0.05616083,1.83,5.754058722,6,2,142.4221071,166,80,0.08,5.915384615,6.646153846,85.67,81.0,0.02,0.05,0.05,0.05,0.0,2.2487265306723323,98.79326315452938
677,17,960000,3,172,13,14,12,94.4,0.05,18.887110136439087,52,83,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.1,4.1,223.0,228.0,0.86,0.66,45.0,70.0,56,62.72,82.32,74.48,8.1,8.1,98.629,98.816,89.33,83,0.05,0.05,0.05,0.05,119.9705557,3.020833333,52.5,897.1875,8448,79.97860594,18,5.128571429,3.258885017,6.6,6.630701195395992,0.077782182,5.9,0.0,6.793777003,0.049685863,1.876062718,5.747735192,6,5,135.5149826,150,122,0.19,6.37037037,6.639259259,89.33,83.0,0.05,0.05,0.05,0.05,0.0,2.4,100.48580765262818
704,17,960000,3,176,13,15,13,94.1,0.05,18.86009396992854,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,222.0,230.0,0.84,0.85,39.0,63.0,53,63.7,84.28,73.5,8.0,8.1,98.866,99.053,90.33,85,0.07,0.12,0.07,0.05,119.9468063,1.5625,27.1875,419.2708333,3980,79.97801814,11,10.07058824,3.157177957,9.0,7.579300141694768,0.077042738,7.1,0.010986311,6.54998245,0.091614918,2.05,48.71919972,58,13,174.7490347,201,116,0.92,6.58125,6.42875,90.33,85.0,0.07,0.12,0.07,0.05,0.30434782608695643,1.615729233651335,102.7
705,17,960000,3,177,13,15,13,94.0,0.05,19.230726108451737,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,3.9,4.0,4.0,223.0,229.0,0.85,0.69,44.0,69.0,58,64.68,82.32,74.48,8.3,8.1,99.149,99.242,86.17,82,0.07,0.05,0.05,0.05,119.9858386,2.5,36.45833333,517.1875,4514,79.97808696,8,5.858823529,3.405038488,9.6,6.6345490117648245,0.084566494,7.5,0.000349895,6.474258223,0.07714107,2.010108467,57.03393982,72,14,184.4324703,229,89,0.31,7.6625,6.515625,86.17,82.0,0.07,0.05,0.05,0.05,0.0,2.0249296414548517,102.18907414727794
706,17,960000,3,177,13,15,13,94.0,0.05,19.086125139671232,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.8,3.9,4.0,4.1,222.0,229.0,1.12,0.88,37.0,72.0,59,66.64,86.24,79.38,8.0,8.1,99.149,99.337,87.0,81,0.02,0.06,0.05,0.05,119.9678845,1.145833333,28.4375,244.375,2251,79.97808696,6,7.36,3.542513089,8.1,6.683559647020322,0.090214269,7.4,6.98e-05,6.527350785,0.080369243,2.036813264,62.06736475,75,27,193.2244328,209,115,0.18,7.5,6.458888889,87.0,81.0,0.02,0.06,0.05,0.05,0.04347826086956519,2.2086313415925303,102.7
707,17,960000,3,177,13,15,13,94.0,0.05,18.828609812909324,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.1,4.1,221.0,228.0,2.95,0.92,40.0,66.0,54,60.76,76.44,70.56,8.0,8.1,98.582,98.769,91.83,88,0.06,0.06,0.05,0.05,119.9300692,2.604166667,57.5,303.5416667,2677,79.97855413,8,6.258333333,3.933449114,8.5,6.69213861548825,0.092202044,6.8,3.47e-05,6.540180618,0.081005465,2.103761723,62.58770406,81,19,193.8888503,221,85,0.06,6.9,6.491818182,91.83,88.0,0.06,0.06,0.05,0.05,0.04347826086956519,2.08967427888669,102.7
708,17,960000,3,177,13,15,13,94.0,0.05,18.890896328877197,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,220.0,232.0,1.09,1.38,40.0,65.0,51,56.84,80.36,65.66,8.1,8.1,99.243,99.337,92.0,88,0.02,0.06,0.05,0.05,119.9678807,1.458333333,23.64583333,332.1875,3080,79.95701906,7,6.308333333,4.124573616,8.4,6.9865251326560855,0.084905097,6.6,3.48e-05,6.49448468,0.073942651,2.107914345,61.66573816,70,20,190.7851671,212,124,0.09,6.781818182,6.497272727,92.0,88.0,0.02,0.06,0.05,0.05,0.04347826086956519,2.4,100.47235266990683
709,17,960000,3,177,13,15,13,94.0,0.05,19.360274351487753,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.1,4.1,221.0,230.0,0.96,1.04,39.0,65.0,52,56.84,70.56,64.68,8.0,8.1,99.336,99.242,89.67,84,0.02,0.06,0.05,0.05,119.9660358,0.9375,21.35416667,229.7916667,2142,79.97792572,6,3.74,4.213959212,8.2,6.35062314269197,0.082012481,6.8,0.0,6.647855134,0.0773536,2.1,61.12974684,72,25,193.5337553,232,181,0.18,7.044444444,6.546666667,89.67,84.0,0.02,0.06,0.05,0.05,0.04347826086956519,2.3203920232425586,102.7
710,17,960000,3,178,13,15,13,94.4,0.05,19.11697280896371,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.1,4.1,221.0,231.0,1.04,1.2,37.0,63.0,50,56.84,74.48,66.64,8.1,8.1,99.054,99.148,89.83,84,0.06,0.06,0.05,0.05,119.9411969,1.25,38.85416667,446.4583333,4220,79.95653686,8,8.205882353,4.047324239,8.4,6.401485378315365,0.085666713,7.1,0.017733473,6.520017489,0.086937031,2.07227702,57.90101434,65,21,191.1493529,212,110,0.19,7.1,6.512,89.83,84.0,0.06,0.06,0.05,0.05,0.04347826086956519,2.4,100.6528262967865
711,17,960000,3,178,13,15,13,94.4,0.05,18.96911857807398,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.1,4.1,221.0,234.0,1.07,1.37,33.0,53.0,43,56.84,72.52,63.7,8.0,8.1,99.29,99.384,87.0,83,0.06,0.12,0.05,0.05,119.9913877,0.833333333,30.9375,206.5625,1954,79.97838968,8,10.67,4.309758657,9.1,7.370216879672084,0.096510184,7.0,0.103357817,6.607971319,0.088416664,2.072210563,57.78838755,83,36,193.7813921,214,177,0.15,7.288888889,6.47,87.0,83.0,0.06,0.12,0.05,0.05,0.30434782608695643,1.9819661259950292,102.2992237435809
712,17,960000,3,178,13,15,13,94.4,0.05,19.40138203887517,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.8,3.9,3.9,4.0,222.0,230.0,1.19,1.23,43.0,69.0,55,66.64,84.28,75.46,8.0,8.1,98.819,99.006,89.33,82,0.04,0.06,0.05,0.05,119.9302705,2.5,54.0625,701.6666667,6085,79.97850953,13,6.99047619,4.326885475,7.6,6.774780342778426,0.121367357,8.6,0.15551676,6.53952514,0.055205943,1.901253492,60.08903631,77,20,208.6808659,232,148,0.15,7.79,6.575,89.33,82.0,0.04,0.06,0.05,0.05,0.04347826086956519,2.4,102.7
713,17,960000,3,178,13,15,13,94.4,0.05,18.802089517641953,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.8,3.9,4.0,4.1,221.0,232.0,1.05,1.42,48.0,72.0,58,74.48,96.04,84.28,8.0,8.1,99.147,99.053,86.83,82,0.06,0.11,0.05,0.05,119.9069759,1.458333333,35.3125,420.2083333,4012,79.97803347,12,7.833333333,4.489099194,7.3,7.475810845647442,0.113712365,8.5,0.108412198,6.562043463,0.071164888,1.925222573,58.62846127,70,49,206.1352962,221,183,0.21,9.328571429,6.606428571,86.83,82.0,0.06,0.11,0.05,0.05,0.26086956521739124,1.3230779213763135,101.79396787083667
714,17,960000,3,179,13,15,13,94.5,0.05,18.600901055172063,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.0,4.1,218.0,230.0,1.11,1.41,37.0,59.0,46,60.76,78.4,68.6,8.1,8.1,97.678,97.585,92.67,83,0.06,0.12,0.06,0.05,160.0,1.770833333,76.5625,1147.291667,10970,79.94084769,17,11.81034483,4.159773371,8.3,7.295039519245049,0.104051877,6.9,0.0,6.764976393,0.062831732,1.833097262,216.9050992,248,201,322.9504249,430,272,0.96,4.103703704,6.313333333,92.67,83.0,0.06,0.12,0.06,0.05,0.30434782608695643,2.094492558252214,99.32632150087804
715,17,960000,3,179,13,15,13,94.5,0.05,18.22196968528815,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.1,4.0,4.1,220.0,227.0,0.95,0.81,40.0,56.0,47,60.76,84.28,71.54,8.1,8.1,97.727,97.727,92.17,91,0.06,0.14,0.08,0.05,160.0,0.729166667,34.16666667,955.4166667,9151,79.97069767,7,4.4375,4.062088429,7.1,8.080532437398153,0.082904298,7.3,0.097742239,6.694106303,0.046244628,1.830973659,206.0719661,246,189,313.9266228,368,265,0.27,7.365217391,6.62826087,92.17,91.0,0.06,0.14,0.08,0.05,0.3913043478260869,2.037049761293439,99.83754983218395
716,17,960000,3,179,13,15,13,94.5,0.05,19.15911621818047,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.0,4.0,4.1,219.0,229.0,1.0,1.35,42.0,60.0,50,64.68,89.18,76.44,8.0,8.1,98.581,98.674,89.67,86,0.06,0.06,0.05,0.05,159.9895105,1.145833333,31.45833333,370.7291667,3493,79.99906716,7,19.73333333,4.181686183,7.3,6.6534746356906815,0.090033686,7.7,0.19971897,6.736505855,0.060741026,1.815915691,217.3578454,242,154,320.0955504,375,253,0.1,6.85,6.718,89.67,86.0,0.06,0.06,0.05,0.05,0.04347826086956519,2.2539342204748323,102.7
717,17,960000,3,179,13,15,13,94.5,0.05,18.678316038801686,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.0,4.0,4.1,221.0,231.0,1.25,1.12,38.0,66.0,50,66.64,88.2,75.46,8.0,8.1,96.594,96.686,94.67,90,0.05,0.14,0.08,0.05,160.0,1.979166667,42.91666667,1599.895833,15213,79.96955504,13,6.097368421,4.831473534,7.3,7.8847672458842615,0.126841261,7.8,0.2,6.881731044,0.039537017,1.810090606,235.9885551,248,203,323.4902241,367,270,0.9,7.943243243,6.661891892,94.67,90.0,0.05,0.14,0.08,0.05,0.3913043478260869,2.339452150901997,99.1382846239763
718,17,960000,3,180,13,15,13,94.3,0.05,18.375837558649863,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.0,4.0,4.1,220.0,229.0,1.14,1.25,40.0,59.0,49,59.78,91.14,75.46,8.0,8.1,98.393,98.58,92.33,88,0.06,0.11,0.05,0.05,159.9824022,1.458333333,30.10416667,515.3125,4782,79.96742671,9,6.26,4.772680412,6.9,7.157700175358443,0.107159404,7.8,0.218884724,6.830974695,0.052149181,1.819128397,227.3594189,245,25,302.9447048,416,134,0.33,8.907142857,6.610714286,92.33,88.0,0.06,0.11,0.05,0.05,0.26086956521739124,2.4,99.25224177881687
719,17,960000,3,186,13,15,12,94.3,0.05,18.973171606544625,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,4.0,4.0,4.1,4.1,221.0,229.0,0.98,1.16,39.0,57.0,48,58.8,84.28,74.48,8.0,8.1,98.108,98.201,91.5,86,0.06,0.05,0.05,0.05,160.0,1.5625,47.39583333,654.375,6230,80.0,12,5.817647059,4.726914044,8.3,6.2974680327632,0.092241768,7.6,0.299859089,6.778482856,0.055657382,1.842818225,219.9647722,239,18,301.0723344,367,199,0.33,7.294117647,6.648235294,91.5,86.0,0.06,0.05,0.05,0.05,0.0,2.4,102.7
720,17,960000,3,186,13,15,12,94.3,0.05,18.909702977444027,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,221.0,231.0,1.3,1.3,42.0,65.0,53,70.56,90.16,80.36,8.0,8.1,97.217,97.585,92.83,89,0.06,0.06,0.05,0.05,160.0,0.9375,42.70833333,1263.854167,12077,80.0,8,5.65862069,4.959829868,7.6,6.355233696884003,0.141810537,8.3,0.3,6.894640832,0.064857097,1.776238185,231.5453686,246,142,329.9702268,377,223,0.55,7.727586207,6.624482759,92.83,89.0,0.06,0.06,0.05,0.05,0.04347826086956519,2.4,102.22245662960079
721,17,960000,3,186,13,15,12,94.3,0.05,18.753160186727527,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,221.0,232.0,1.82,1.29,43.0,69.0,55,76.44,88.2,82.32,8.0,8.1,98.061,98.153,88.33,81,0.05,0.06,0.05,0.05,160.0,1.5625,72.29166667,632.2916667,5187,79.9704918,9,3.657142857,5.230033003,7.9,6.672001317685171,0.195393302,8.3,0.3,6.922036775,0.064383144,1.775450259,233.708628,250,201,307.2116926,390,219,0.26,9.1,6.617692308,88.33,81.0,0.05,0.06,0.05,0.05,0.04347826086956519,2.4,102.09513929742116
722,17,960000,3,186,13,15,12,94.3,0.05,18.877533851277757,44,80,4.473,0.43,0.31,32.587,120.008,260.964,4.4,2.187,3.9,4.0,4.0,4.1,219.0,230.0,1.34,1.38,44.0,63.0,53,72.52,92.12,81.34,8.0,8.1,97.448,97.633,93.83,89,0.07,0.06,0.05,0.05,160.0,0.9375,61.97916667,839.5833333,7852,79.97000937,9,5.795,5.243708609,7.1,6.621003377116006,0.176150357,8.1,0.3,6.953022706,0.059505713,1.778230842,235.5614948,249,203,338.3315989,399,217,0.38,9.031578947,6.458421053,93.83,89.0,0.07,0.06,0.05,0.05,0.04347826086956519,2.4,102.7
759,17,960000,3,191,14,17,13,93.7,0.06,19.555413869137983,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.2,4.1,4.1,222.0,230.0,0.72,0.76,40.0,59.0,51,66.64,78.4,71.54,8.1,8.2,98.911,98.911,90.17,87,0.1,0.05,0.05,0.05,119.9967618,2.5,62.8125,524.8958333,4929,79.9780717,12,4.105555556,3.266514886,6.8,6.586856815948923,0.090290043,7.1,0.036672504,6.251197898,0.174315262,1.925534151,61.57793345,74,40,198.2112084,225,106,0.41,5.7,6.091764706,90.17,87.0,0.1,0.05,0.05,0.05,0.0,2.4,100.90151600617754
760,17,960000,3,191,14,17,13,93.7,0.06,19.120796269713164,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.0,4.1,4.1,223.0,231.0,0.95,1.04,39.0,61.0,48,66.64,86.24,76.44,8.1,8.1,98.104,98.011,88.17,84,0.14,0.05,0.05,0.05,119.990614,1.875,41.25,1375.833333,13168,79.9119098,21,6.077272727,3.623765211,6.3,6.545675318182032,0.10734118,6.4,0.0,6.166295634,0.052318121,1.969169649,64.72083035,69,51,186.460272,206,171,1.08,7.0625,6.147,88.17,84.0,0.14,0.05,0.05,0.05,0.0,2.4,102.7
761,17,960000,3,191,14,17,13,93.7,0.06,19.259413735443324,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.2,4.0,4.1,224.0,231.0,0.98,1.0,40.0,67.0,53,72.52,96.04,83.3,8.1,8.1,98.446,99.006,87.83,80,0.14,0.05,0.05,0.05,119.9647579,3.4375,49.0625,409.6875,3691,80.0,6,7.228571429,3.73803267,6.6,6.111819008795809,0.173341176,7.5,0.216021314,6.207797513,0.043644167,1.873975133,59.57158082,66,40,213.0827709,257,107,0.27,6.821428571,6.162857143,87.83,80.0,0.14,0.05,0.05,0.05,0.0,2.4,102.61449073202984
762,17,960000,3,192,14,17,13,93.7,0.06,18.98362369119908,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.3,4.0,4.1,225.0,231.0,0.91,0.9,43.0,72.0,55,70.56,86.24,81.34,8.1,8.1,98.633,99.1,90.5,87,0.15,0.05,0.05,0.05,119.9969979,1.666666667,40.83333333,667.3958333,6141,79.97861331,12,4.222727273,4.220403198,9.8,6.599892256937544,0.112696142,7.6,0.0,6.291706639,0.214359609,1.877813695,61.70177268,67,40,206.3030935,229,186,0.21,7.30952381,6.155714286,90.5,87.0,0.15,0.05,0.05,0.05,0.0,2.3145612731906904,102.1573364956686
763,17,960000,3,192,14,17,13,93.7,0.06,18.964249358027498,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.0,4.0,4.1,222.0,233.0,0.92,1.18,48.0,68.0,57,66.64,98.0,84.28,8.1,8.1,99.102,99.29,88.67,86,0.16,0.05,0.05,0.05,119.956696,0.9375,31.35416667,409.4791667,3898,79.97821504,7,6.0,4.778869258,7.1,6.329133061468469,0.110379937,7.7,0.0,6.270526502,0.051158773,1.852756184,65.18798587,73,52,209.0215548,237,183,1.0,9.26,6.450666667,88.67,86.0,0.16,0.05,0.05,0.05,0.0,2.0778387677810755,101.09992112197085
764,17,960000,3,193,14,17,13,94.0,0.06,18.82047135487002,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.2,4.0,4.1,224.0,232.0,0.92,1.04,44.0,70.0,56,82.32,113.68,97.02,8.1,8.1,99.194,99.1,91.83,87,0.05,0.05,0.05,0.05,119.9956629,1.25,32.70833333,387.2916667,3673,80.0,8,8.221428571,4.75411056,6.9,6.794742882935831,0.101759072,7.8,0.0,6.295825656,0.0499366,1.827742736,66.17221828,73,40,203.9447201,222,134,0.19,7.257142857,6.182142857,91.83,87.0,0.05,0.05,0.05,0.05,0.0,2.06273995020441,101.79157769170642
765,17,960000,3,193,14,17,13,94.0,0.06,19.067682587716643,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,4.0,4.3,4.0,4.1,221.0,232.0,1.09,1.23,37.0,62.0,50,74.48,101.92,88.2,8.1,8.1,98.817,98.911,89.17,85,0.05,0.05,0.05,0.05,119.953811,1.875,41.77083333,778.125,7365,79.95647596,14,6.738461538,5.141905774,7.6,6.351600892519713,0.104173425,7.1,0.0,6.291586964,0.045149921,1.89,65.97343252,73,50,192.6195537,211,98,0.16,7.170833333,6.197083333,89.17,85.0,0.05,0.05,0.05,0.05,0.0,2.1375929617757006,102.7
766,17,960000,3,193,14,17,13,94.0,0.06,18.6362176634938,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.4,2.187,3.9,4.2,4.0,4.1,221.0,230.0,1.27,1.24,42.0,71.0,55,72.52,99.96,85.26,8.1,8.1,98.204,98.39,86.33,81,0.16,0.05,0.05,0.05,119.9781053,1.458333333,61.45833333,1328.125,12657,79.97825324,12,7.429268293,5.225871886,7.1,6.934630399652159,0.102068322,7.5,0.0,6.3863879,0.049074878,1.858572954,66.41672598,73,43,199.3758007,222,141,0.45,7.7175,6.16825,86.33,81.0,0.16,0.05,0.05,0.05,0.0,2.4,102.7
777,17,960000,3,194,14,17,14,94.0,0.06,18.969643147054363,51,82,4.481,0.45,0.32,31.123,124.841,270.216,4.3,2.557,3.9,4.2,4.0,4.1,225.0,230.0,0.76,0.68,50.0,70.0,59,72.52,92.12,84.28,8.0,8.1,98.153,98.153,95.0,90,0.06,0.05,0.05,0.05,119.9869228,1.770833333,41.77083333,1260.104167,12083,79.97815363,15,5.104878049,2.463568109,5.3,6.618557997146971,0.114042507,8.0,0.042116553,6.369481587,0.056944582,1.813668216,57.35716839,62,50,190.4454773,220,168,0.62,6.3575,6.2905,95.0,90.0,0.06,0.05,0.05,0.05,0.0,2.4,102.7
